"MaterialTypeUniqueID","Material_Classification","Material_Details_JPN","Material_Details_EN","inconsistent"
781,"Seed","堅果類(イチイガシ)",NA,FALSE
782,"Seed","堅果類(オニグルミ)",NA,FALSE
803,"Seed","子葉(コナラ)",NA,FALSE
868,"Seed","木の実(クルミ)",NA,FALSE
869,"Seed","木の実(トチ)",NA,FALSE
1360,"Seed","未炭化ナデシコ科・未炭化アカザ属",NA,FALSE
1361,"Seed","未炭化ブドウ属種子",NA,FALSE
1418,"Seed","果実",NA,FALSE
1419,"Seed","果実(イチイガシ）",NA,FALSE
1420,"Seed","果実(ヒョウタン皮)",NA,FALSE
1421,"Seed","果実片",NA,FALSE
1422,"Seed","果皮",NA,FALSE
1423,"Seed","果皮(ひょうたん）",NA,FALSE
1443,"Seed","植物種子(ヒシの実含む)",NA,FALSE
1444,"Seed","植物種子(ミクリ属)",NA,FALSE
1445,"Seed","植物種実",NA,FALSE
1454,"Seed","植物遺体(イネ)",NA,TRUE
1459,"Seed","植物遺体(ブナ殻斗)",NA,FALSE
1470,"Seed","植物遺体（複数破片、炭化未炭化）",NA,FALSE
1500,"Seed","毬果",NA,FALSE
1590,"Seed","炭化クリ子葉",NA,TRUE
2394,"Seed","炭化種子",NA,TRUE
2442,"Seed","炭化種子(モモ)",NA,TRUE
2450,"Seed","炭化種実",NA,TRUE
2474,"Seed","炭化種実(イネ科)",NA,FALSE
2532,"Seed","炭化種実(トチノキ炭化子葉)",NA,TRUE
2557,"Seed","炭化種実(モモ)",NA,TRUE
2558,"Seed","炭化種実(モモ核)",NA,TRUE
2570,"Seed","炭化米",NA,TRUE
2612,"Seed","球果(トウヒ属バラモミ節)",NA,FALSE
2613,"Seed","球果(ヒメバラモミ)",NA,FALSE
2616,"Seed","生の種実",NA,FALSE
2617,"Seed","生の種実(イネ籾殻)",NA,FALSE
2618,"Seed","生の種実（オニグルミ核1点）",NA,FALSE
2619,"Seed","生の種実(ヒョウタン果皮)",NA,FALSE
2792,"Seed","生種実",NA,FALSE
2793,"Seed","生種実(アカガシ)",NA,FALSE
2794,"Seed","生種実(イネ果実)",NA,FALSE
2795,"Seed","生種実(エゴノキ核)",NA,FALSE
2796,"Seed","生種実(オニグルミ核)",NA,TRUE
2797,"Seed","生種実(カヤ種子)",NA,FALSE
2798,"Seed","生種実(スモモ種子)",NA,FALSE
2799,"Seed","生種実(ツクバネガシ)",NA,FALSE
2800,"Seed","生種実(ツクバネガシ果実)",NA,FALSE
2801,"Seed","生種実(トチノキ種子)",NA,FALSE
2802,"Seed","生種実(ブナ果実)",NA,FALSE
2803,"Seed","生種実(マツ属球果)",NA,FALSE
2804,"Seed","生種実(モミ種子)",NA,FALSE
2805,"Seed","生種実(モモ核)",NA,FALSE
2836,"Seed","生試料･種子(ひょうたん)",NA,FALSE
2837,"Seed","生試料･種実",NA,FALSE
2838,"Seed","生試料･種実(アカメガシワ種子)",NA,FALSE
2839,"Seed","生試料･種実(エゴノキ核)",NA,FALSE
2840,"Seed","生試料･種実(オニグルミ)",NA,FALSE
2841,"Seed","生試料･種実(オニグルミ核)",NA,FALSE
2842,"Seed","生試料･種実(オニビシ果実)",NA,FALSE
2843,"Seed","生試料･種実(クリ果実)",NA,FALSE
2844,"Seed","生試料･種実(コナラ殻斗)",NA,FALSE
2845,"Seed","生試料･種実(トチノキ種子)",NA,FALSE
2846,"Seed","生試料･種実(ホオノキ種子)",NA,FALSE
2847,"Seed","生試料･種実(モモ核)",NA,FALSE
2865,"Seed","種",NA,FALSE
2866,"Seed","種子",NA,TRUE
2869,"Seed","種子(アカガシ亜属殻斗)",NA,FALSE
2870,"Seed","種子(エゴノキ1個)",NA,FALSE
2871,"Seed","種子(オニクルミ)",NA,FALSE
2872,"Seed","種子(オニグルミ)",NA,FALSE
2873,"Seed","種子(オニグルミの殻)",NA,FALSE
2874,"Seed","種子(オニグルミ核)",NA,FALSE
2876,"Seed","種子(クサギ)",NA,FALSE
2877,"Seed","種子(クスノキ)",NA,FALSE
2878,"Seed","種子(クリ)",NA,FALSE
2879,"Seed","種子(クルミ)",NA,FALSE
2880,"Seed","種子(クルミ殻)",NA,FALSE
2881,"Seed","種子(コムギ胚乳)",NA,FALSE
2882,"Seed","種子(シイ種実)",NA,FALSE
2883,"Seed","種子(チャンチンモドキ)",NA,FALSE
2884,"Seed","種子(トウガン)",NA,FALSE
2885,"Seed","種子(トチノキ)",NA,FALSE
2886,"Seed","種子(トチノキ果皮)",NA,FALSE
2887,"Seed","種子(トチノキ種皮)",NA,FALSE
2888,"Seed","種子(ドングリ",NA,FALSE
2889,"Seed","種子(ドングリ)",NA,FALSE
2890,"Seed","種子(ヒシ属果実)",NA,FALSE
2891,"Seed","種子(ヒョウタン果皮)",NA,FALSE
2892,"Seed","種子(ヒョウタン類の果皮)",NA,FALSE
2893,"Seed","種子(ブドウ属)",NA,FALSE
2894,"Seed","種子(ホタルイ-カンガレイ)",NA,FALSE
2895,"Seed","種子(マツ属複維管束亜属球果)",NA,FALSE
2896,"Seed","種子(モモ)",NA,FALSE
2897,"Seed","種子(モモ核)",NA,FALSE
2899,"Seed","種子(桃)",NA,FALSE
2900,"Seed","種子(梅)",NA,FALSE
2901,"Seed","種子(籾)",NA,FALSE
2902,"Seed","種子/果実",NA,FALSE
2903,"Seed","種子核(クルミ)",NA,FALSE
2906,"Seed","種実",NA,TRUE
2907,"Seed","種実,",NA,TRUE
2908,"Seed","種実,アカガシ亜属,果皮",NA,FALSE
2909,"Seed","種実,アカメガシワ,",NA,FALSE
2911,"Seed","種実,ウリ,",NA,FALSE
2913,"Seed","種実,エゴノキ,",NA,FALSE
2916,"Seed","種実,オニグルミ,",NA,TRUE
2917,"Seed","種実,オニグルミ,内果皮",NA,FALSE
2918,"Seed","種実,オニグルミ,核",NA,TRUE
2920,"Seed","種実,カラスサンショウ,",NA,FALSE
2927,"Seed","種実,クルミ,",NA,TRUE
2928,"Seed","種実,クルミ,半分",NA,FALSE
2930,"Seed","種実,クルミ,殻",NA,FALSE
2937,"Seed","種実,サンショウ,",NA,FALSE
2942,"Seed","種実,トチ,皮殻",NA,FALSE
2943,"Seed","種実,トチノキ,種皮",NA,FALSE
2947,"Seed","種実,ニワトコ,",NA,FALSE
2949,"Seed","種実,ヒョウタン,",NA,FALSE
2950,"Seed","種実,ヒョウタン,片",NA,FALSE
2951,"Seed","種実,ヒョウタン？,果皮",NA,FALSE
2957,"Seed","種実,モモ,",NA,FALSE
2958,"Seed","種実,モモ,核",NA,TRUE
2963,"Seed","種実(アカガシ-ツクバネガシ)",NA,FALSE
2964,"Seed","種実(アカガシ亜属)",NA,FALSE
2965,"Seed","種実(アカガシ亜属果実)",NA,FALSE
2966,"Seed","種実(アズキ)",NA,FALSE
2967,"Seed","種実(アブラチャン)",NA,FALSE
2968,"Seed","種実(アブラナ科)",NA,FALSE
2969,"Seed","種実(アラカシ果実)",NA,FALSE
2970,"Seed","種実(イチイガシ)",NA,FALSE
2971,"Seed","種実(イチイガシ）",NA,FALSE
2972,"Seed","種実(イチイガシ果実)",NA,FALSE
2973,"Seed","種実(イネ)",NA,FALSE
2974,"Seed","種実(イネ胚乳)",NA,FALSE
2975,"Seed","種実(エゴノキ)",NA,FALSE
2976,"Seed","種実(エゴノキ核)",NA,FALSE
2981,"Seed","種実(オニグルミ)",NA,FALSE
2982,"Seed","種実（オニグルミ）",NA,FALSE
2983,"Seed","種実(オニグルミ内果皮)",NA,FALSE
2990,"Seed","種実(オニグルミ核)",NA,FALSE
2991,"Seed","種実(カボチャ近似種種子)",NA,FALSE
2993,"Seed","種実(クヌギ節)",NA,FALSE
2995,"Seed","種実(クリ果実破片)",NA,FALSE
2996,"Seed","種実(クルミ)",NA,FALSE
3000,"Seed","種実(ココヤシ内果皮)",NA,FALSE
3001,"Seed","種実(コナラ属)",NA,FALSE
3002,"Seed","種実(コナラ属アカガシ亜属果実)",NA,FALSE
3003,"Seed","種実(コナラ属クヌギ節果実)",NA,FALSE
3004,"Seed","種実(コナラ属コナラ節幼果)",NA,FALSE
3005,"Seed","種実(コナラ果実)",NA,FALSE
3006,"Seed","種実(コムギ胚乳)",NA,FALSE
3007,"Seed","種実(ササゲ属炭化種子)",NA,FALSE
3008,"Seed","種実(センダン)",NA,FALSE
3009,"Seed","種実(ツブラジイ果皮)",NA,FALSE
3010,"Seed","種実(トチ)",NA,FALSE
3011,"Seed","種実(トチノキ)",NA,FALSE
3012,"Seed","種実(トチノキ炭化子葉)",NA,FALSE
3013,"Seed","種実(トチノキ種子)",NA,FALSE
3014,"Seed","種実(どんぐり)",NA,FALSE
3015,"Seed","種実(ドングリ)",NA,FALSE
3016,"Seed","種実(ナラガシワ果実)",NA,FALSE
3017,"Seed","種実(ハンノキ球果)",NA,FALSE
3018,"Seed","種実(ヒシ)",NA,FALSE
3019,"Seed","種実(ヒシ属)",NA,FALSE
3020,"Seed","種実(ヒョウタン果実破片1点）",NA,FALSE
3022,"Seed","種実(ブナ殻斗)",NA,FALSE
3023,"Seed","種実(マツ球果)",NA,FALSE
3024,"Seed","種実(ミズキ核)",NA,FALSE
3025,"Seed","種実(メロン仲間)",NA,FALSE
3026,"Seed","種実(モモ)",NA,FALSE
3027,"Seed","種実(モモ核)",NA,FALSE
3028,"Seed","種実(不明)",NA,FALSE
3031,"Seed","種実2点(オニグルミ核)",NA,FALSE
3034,"Seed","種実片(ドングリ類)",NA,FALSE
3036,"Seed","種実破片(ヒョウタン類)",NA,FALSE
3037,"Seed","種実遺体",NA,FALSE
3038,"Seed","種実遺体?",NA,FALSE
3039,"Seed","種実遺体(イネ)",NA,FALSE
3040,"Seed","種実遺体(エゴノキ)",NA,FALSE
3041,"Seed","種実遺体(オニグルミ)",NA,FALSE
3042,"Seed","種実遺体(オニグルミ核)",NA,FALSE
3043,"Seed","種実遺体(オニグルミ核)＋土壌",NA,FALSE
3044,"Seed","種実遺体（カヤツリグサ）",NA,FALSE
3045,"Seed","種実遺体(コナラ属)",NA,FALSE
3046,"Seed","種実遺体(タデ属)",NA,FALSE
3047,"Seed","種実遺体(トチノキ)",NA,FALSE
3048,"Seed","種実遺体(トチノキ果実)",NA,FALSE
3049,"Seed","種実遺体(トチノキ種子)",NA,FALSE
3050,"Seed","種実遺体(トチノキ種皮)",NA,FALSE
3051,"Seed","種実遺体(ヒシ)",NA,FALSE
3052,"Seed","種実遺体(ヒョウタン類果実)",NA,FALSE
3053,"Seed","種実遺体(ブドウ種子)",NA,FALSE
3054,"Seed","種実遺体(ホオノキ種子)",NA,FALSE
3055,"Seed","種実遺体(ホタルイ属及びタデ属)",NA,FALSE
3056,"Seed","種実遺体(ムクロジ)",NA,FALSE
3057,"Seed","種実遺体(モモ核)",NA,FALSE
3058,"Seed","種実遺体(ヤブツバキ)",NA,FALSE
3060,"Seed","種実類(針葉樹)",NA,FALSE
3061,"Seed","穀類(コメの塊)",NA,FALSE
3067,"Seed","第5号トチ塚 S10",NA,FALSE
3069,"Seed","米",NA,FALSE
3143,"Seed","草本炭化物(単子葉類)",NA,TRUE
3416,"Seed","鱗片(ハンノキ)",NA,FALSE
13,"Shell","アゲマキ",NA,FALSE
14,"Shell","アサリ",NA,FALSE
15,"Shell","アサリ、カキ",NA,FALSE
16,"Shell","アサリ、クボガイ",NA,FALSE
17,"Shell","アサリ貝殻",NA,FALSE
23,"Shell","アワビ",NA,FALSE
25,"Shell","イガイ",NA,FALSE
26,"Shell","イシガイ類？の殻皮",NA,FALSE
69,"Shell","オオタニシ",NA,FALSE
70,"Shell","オオノガイ",NA,FALSE
72,"Shell","オキシジミ貝殻",NA,FALSE
85,"Shell","カガミガイ",NA,FALSE
86,"Shell","カキ",NA,FALSE
87,"Shell","カキ、オキシジミガイ",NA,FALSE
88,"Shell","カキ、クボガイ",NA,FALSE
89,"Shell","カキ、コシダカガンガラ",NA,FALSE
90,"Shell","カキ、コシダカガンガラ、クボガイ",NA,FALSE
91,"Shell","カキ①",NA,FALSE
92,"Shell","カキ②",NA,FALSE
93,"Shell","カキ③",NA,FALSE
94,"Shell","カキO1",NA,FALSE
95,"Shell","カキO2",NA,FALSE
96,"Shell","カキ貝",NA,FALSE
104,"Shell","カワニナ",NA,FALSE
109,"Shell","キクザルガイ",NA,FALSE
112,"Shell","クジラ目腰椎",NA,FALSE
156,"Shell","サルボウ",NA,FALSE
221,"Shell","ナミマガシワ･カガミガイ他",NA,FALSE
234,"Shell","ハイガイ",NA,FALSE
235,"Shell","ハイガイ(H1)",NA,FALSE
236,"Shell","ハイガイ(H2)",NA,FALSE
237,"Shell","ハイガイ(H3)",NA,FALSE
238,"Shell","ハイガイ①",NA,FALSE
239,"Shell","ハイガイ②",NA,FALSE
240,"Shell","ハイガイ③",NA,FALSE
241,"Shell","ハイガイH1",NA,FALSE
242,"Shell","ハイガイH2",NA,FALSE
243,"Shell","ハイガイH3",NA,FALSE
244,"Shell","バカガイ",NA,FALSE
245,"Shell","ハマグリ",NA,FALSE
246,"Shell","ハマグリ･カキ",NA,FALSE
247,"Shell","ハマグリ右殻",NA,FALSE
248,"Shell","ハマグリ貝殻",NA,FALSE
282,"Shell","ヘビ貝",NA,FALSE
284,"Shell","ホタテガイ",NA,FALSE
288,"Shell","マガキ",NA,FALSE
289,"Shell","マガキ貝殻",NA,FALSE
290,"Shell","マグロ属腹椎",NA,FALSE
294,"Shell","マテガイ",NA,FALSE
308,"Shell","ヤマトシジミ",NA,FALSE
309,"Shell","ヤマトシジミ貝殻",NA,FALSE
311,"Shell","ユキガイ貝殻",NA,FALSE
335,"Shell","二枚貝",NA,FALSE
336,"Shell","二枚貝(アリソガイ)",NA,FALSE
337,"Shell","二枚貝(オオノガイ)",NA,FALSE
338,"Shell","二枚貝(サビシラトリガイ)",NA,FALSE
339,"Shell","二枚貝(ヤマトシジミ)",NA,FALSE
814,"Shell","巻貝･二枚貝",NA,FALSE
815,"Shell","巻貝(イボウミニナ)",NA,FALSE
2791,"Shell","生痕化石(ニオガイモドキ)",NA,FALSE
3155,"Shell","貝",NA,FALSE
3156,"Shell","貝,",NA,FALSE
3157,"Shell","貝,アサリ,",NA,FALSE
3158,"Shell","貝,アラスジケマンガイ,",NA,FALSE
3159,"Shell","貝,ウバガイ,",NA,FALSE
3160,"Shell","貝,オオノガイ？,",NA,FALSE
3161,"Shell","貝,カガミガイ,R",NA,FALSE
3162,"Shell","貝,カキ,",NA,FALSE
3165,"Shell","貝,サラガイ,",NA,FALSE
3166,"Shell","貝,サルボウ,",NA,FALSE
3167,"Shell","貝,シオフキ,R",NA,FALSE
3168,"Shell","貝,シジミ,",NA,FALSE
3169,"Shell","貝,シャコガイ,",NA,FALSE
3173,"Shell","貝,チョウセンサザエ,",NA,FALSE
3175,"Shell","貝,ハイガイ,",NA,FALSE
3176,"Shell","貝,ハマグリ,R",NA,FALSE
3177,"Shell","貝,ホタテガイ,破片",NA,FALSE
3178,"Shell","貝,マガキ,",NA,FALSE
3179,"Shell","貝,マガキガイ,",NA,FALSE
3182,"Shell","貝,ヤマトシジミ,",NA,FALSE
3184,"Shell","貝？",NA,FALSE
3185,"Shell","貝(アカニシ)",NA,FALSE
3186,"Shell","貝(アサリ)",NA,FALSE
3187,"Shell","貝(アサリ）",NA,FALSE
3188,"Shell","貝(アワビ)",NA,FALSE
3189,"Shell","貝(イガイ)",NA,FALSE
3190,"Shell","貝(イシダタミガイ)",NA,FALSE
3191,"Shell","貝(イボキサゴ)",NA,FALSE
3192,"Shell","貝(イワガキ)",NA,FALSE
3193,"Shell","貝(ウメノハナガイ)",NA,FALSE
3194,"Shell","貝(オオノガイ)",NA,FALSE
3195,"Shell","貝(オキシジミ)",NA,FALSE
3196,"Shell","貝(カガミガイ)",NA,FALSE
3197,"Shell","貝(カキ)",NA,FALSE
3198,"Shell","貝(カシパン)",NA,FALSE
3199,"Shell","貝(キサゴ)",NA,FALSE
3200,"Shell","貝（コタマガイ右殻）殻の腹縁",NA,FALSE
3201,"Shell","貝(コベルトカニモリ)",NA,FALSE
3202,"Shell","貝(サルボウ)",NA,FALSE
3203,"Shell","貝(サルボウガイ)",NA,FALSE
3204,"Shell","貝(シオフキ)",NA,FALSE
3205,"Shell","貝(シジミ)",NA,FALSE
3206,"Shell","貝（シジミ殻皮）",NA,FALSE
3207,"Shell","貝(シジミ類)",NA,FALSE
3208,"Shell","貝(シラオガイ)",NA,FALSE
3209,"Shell","貝(スガイ)",NA,FALSE
3210,"Shell","貝(タマキガイ)",NA,FALSE
3211,"Shell","貝(ダンドクメンガイ)",NA,FALSE
3212,"Shell","貝(ツメタガイ)",NA,FALSE
3213,"Shell","貝(ツメタガイ）",NA,FALSE
3214,"Shell","貝(ナミマガシワガイ)",NA,FALSE
3215,"Shell","貝(バイ)",NA,FALSE
3216,"Shell","貝(ハイガイ)",NA,FALSE
3217,"Shell","貝(バカガイ)",NA,FALSE
3218,"Shell","貝(ハマグリ)",NA,FALSE
3219,"Shell","貝(ハマグリ右)",NA,FALSE
3220,"Shell","貝(ハマグリ左)",NA,FALSE
3221,"Shell","貝(ホソウミニナ)",NA,FALSE
3222,"Shell","貝(マガキ)",NA,FALSE
3223,"Shell","貝(マガキガイ)",NA,FALSE
3224,"Shell","貝(ミガキボラ)",NA,FALSE
3225,"Shell","貝(ヤマトシジミ)",NA,FALSE
3226,"Shell","貝(レイシガイ)",NA,FALSE
3227,"Shell","貝(汽水産:ヤマトシジミ)",NA,FALSE
3228,"Shell","貝(海水産:ハマグリ)",NA,FALSE
3229,"Shell","貝(海水産:マガキ)",NA,FALSE
3230,"Shell","貝(海洋性:サルボウ)",NA,FALSE
3231,"Shell","貝(海洋性)",NA,FALSE
3232,"Shell","貝化石",NA,FALSE
3233,"Shell","貝化石(カガミガイ)",NA,FALSE
3234,"Shell","貝化石(ハイガイ)",NA,FALSE
3235,"Shell","貝化石（マガキ）",NA,FALSE
3236,"Shell","貝化石(ヤマトシジミ)",NA,FALSE
3237,"Shell","貝柄(ハナグモリ)",NA,FALSE
3238,"Shell","貝殻",NA,FALSE
3239,"Shell","貝殻 ヤマトシジミ",NA,FALSE
3240,"Shell","貝殻(Ⅸ層)",NA,FALSE
3241,"Shell","貝殻(Ⅵ層)",NA,FALSE
3242,"Shell","貝殻(アカニシ芯)",NA,FALSE
3243,"Shell","貝殻(アゲマキ)",NA,FALSE
3244,"Shell","貝殻(イボキサゴ)",NA,FALSE
3245,"Shell","貝殻（ウバガイ）",NA,FALSE
3246,"Shell","貝殻(エゾタマキガイ)",NA,FALSE
3247,"Shell","貝殻（オオノガイ）",NA,FALSE
3248,"Shell","貝殻(オキシジミ)",NA,FALSE
3249,"Shell","貝殻(カキ)",NA,FALSE
3250,"Shell","貝殻(カキ①)",NA,FALSE
3251,"Shell","貝殻(カキ②)",NA,FALSE
3252,"Shell","貝殻(カキ③)",NA,FALSE
3253,"Shell","貝殻(カモノアシガキ)",NA,FALSE
3255,"Shell","貝殻(キサゴ)",NA,FALSE
3256,"Shell","貝殻(コダマガイ)",NA,FALSE
3257,"Shell","貝殻(サルボウガイ)",NA,FALSE
3258,"Shell","貝殻(シジミ)",NA,FALSE
3259,"Shell","貝殻(シジミ属)",NA,FALSE
3260,"Shell","貝殻(スガイ)",NA,FALSE
3261,"Shell","貝殻(ダンベイキサゴ)",NA,FALSE
3262,"Shell","貝殻(ハイガイ)",NA,FALSE
3263,"Shell","貝殻(ハイガイ①)",NA,FALSE
3264,"Shell","貝殻(ハイガイ②)",NA,FALSE
3265,"Shell","貝殻(ハイガイ③)",NA,FALSE
3266,"Shell","貝殻(ハマグリ)",NA,FALSE
3267,"Shell","貝殻(ハマグリ）",NA,FALSE
3268,"Shell","貝殻(ハマグリ) 左殻",NA,FALSE
3269,"Shell","貝殻(フトヘナタリ)",NA,FALSE
3270,"Shell","貝殻(マガキ･ハイガイ･サルボウガイ)",NA,FALSE
3271,"Shell","貝殻(マガキ)",NA,FALSE
3272,"Shell","貝殻（マガキ）",NA,FALSE
3273,"Shell","貝殻(ヤマトシジミ)",NA,FALSE
3274,"Shell","貝殻(レイシガイ)",NA,FALSE
3275,"Shell","貝殻(微小二枚貝)",NA,FALSE
3276,"Shell","貝殻片",NA,FALSE
3277,"Shell","貝皮(淡水性)",NA,FALSE
3278,"Shell","貝試料",NA,FALSE
3279,"Shell","貝類",NA,FALSE
3280,"Shell","貝類(アカニシ)",NA,FALSE
3281,"Shell","貝類(アサリ)",NA,FALSE
4,"Soil","humic clay",NA,FALSE
5,"Soil","humic sand",NA,FALSE
6,"Soil","humic slit",NA,FALSE
7,"Soil","organic sediment",NA,TRUE
82,"Soil","オリーブ色シルト質粘土（貝混じり）",NA,FALSE
83,"Soil","オリーブ褐色土層",NA,FALSE
